Z5	train	0.03178	0.00769	0.002510	0.000062
Z5	test	0.12838	0.04571	0.002590	0.000327
D8	train	0.03913	0.01665	0.002490	0.000024
D8	test	0.10397	0.02758	0.002811	0.000506
A4	train	0.02533	0.00664	0.002588	0.000036
A4	test	0.04698	0.01109	0.002951	0.000728
S4	train	0.05627	0.02664	0.002660	0.000056
S4	test	0.14856	0.05900	0.002923	0.000613
